COOPID,YEAR,MONTH,meanTemp
80228,1950,8,79.0
80228,1950,8,80.0
80228,1950,8,81.5
80228,1950,8,81.5
80228,1950,8,79.5
80228,1950,8,80.5
80228,1950,8,78.5
80228,1950,8,77.5
80228,1950,8,78.0
80228,1950,8,79.5
80228,1950,8,81.0
80228,1950,8,81.5
80228,1950,8,80.0
80228,1950,8,81.5
80228,1950,8,84.5
80228,1950,8,82.0
80228,1950,8,80.0
80228,1950,8,80.5
80228,1950,8,83.5
80228,1950,8,82.5
80228,1950,8,83.0
80228,1950,8,82.0
80228,1950,8,82.0
80228,1950,8,82.0
80228,1950,8,83.0
80228,1950,8,82.0
80228,1950,8,80.0
80228,1950,8,79.5
80228,1950,8,79.5
80228,1950,8,79.0
80228,1950,8,81.5
80228,1950,9,81.5
80228,1950,9,80.5
80228,1950,9,78.5
80228,1950,9,76.5
80228,1950,9,79.5
80228,1950,9,77.0
80228,1950,9,78.0
80228,1950,9,77.5
80228,1950,9,77.0
80228,1950,9,79.0
80228,1950,9,78.5
80228,1950,9,79.0
80228,1950,9,80.5
80228,1950,9,81.5
80228,1950,9,80.0
80228,1950,9,79.0
80228,1950,9,80.5
80228,1950,9,81.5
80228,1950,9,79.5
80228,1950,9,80.0
80228,1950,9,78.5
80228,1950,9,78.5
80228,1950,9,82.5
80228,1950,9,78.0
80228,1950,9,80.5
80228,1950,9,80.0
80228,1950,9,79.0
80228,1950,9,82.5
80228,1950,9,80.0
80228,1950,9,79.0
80228,1950,10,77.0
80228,1950,10,82.5
80228,1950,10,76.5
80228,1950,10,76.0
80228,1950,10,77.5
80228,1950,10,76.5
80228,1950,10,78.0
80228,1950,10,78.0
80228,1950,10,77.5
80228,1950,10,77.5
80228,1950,10,79.5
80228,1950,10,75.5
80228,1950,10,74.0
80228,1950,10,75.5
80228,1950,10,74.5
80228,1950,10,73.0
80228,1950,10,78.5
80228,1950,10,78.5
80228,1950,10,79.0
80228,1950,10,81.5
80228,1950,10,80.0
80228,1950,10,80.0
80228,1950,10,80.0
80228,1950,10,78.5
80228,1950,10,75.5
80228,1950,10,77.0
80228,1950,10,75.5
80228,1950,10,74.0
80228,1950,10,73.0
80228,1950,10,73.5
80228,1950,10,73.0
80228,1950,11,73.5
80228,1950,11,74.0
80228,1950,11,75.5
80228,1950,11,70.0
80228,1950,11,56.0
80228,1950,11,55.0
80228,1950,11,65.5
80228,1950,11,69.0
80228,1950,11,69.0
80228,1950,11,-99.9
80228,1950,11,72.5
80228,1950,11,72.5
80228,1950,11,72.5
80228,1950,11,72.5
80228,1950,11,72.5
80228,1950,11,72.0
80228,1950,11,68.5
80228,1950,11,67.0
80228,1950,11,65.5
80228,1950,11,72.0
80228,1950,11,64.0
80228,1950,11,59.5
80228,1950,11,64.5
80228,1950,11,72.5
80228,1950,11,56.5
80228,1950,11,45.0
80228,1950,11,54.5
80228,1950,11,51.5
80228,1950,11,49.0
80228,1950,11,51.5
80228,1950,12,58.5
80228,1950,12,63.5
80228,1950,12,67.5
80228,1950,12,62.0
80228,1950,12,54.5
80228,1950,12,66.5
80228,1950,12,65.0
80228,1950,12,55.0
80228,1950,12,63.0
80228,1950,12,58.5
80228,1950,12,48.5
80228,1950,12,54.0
80228,1950,12,58.0
80228,1950,12,59.0
80228,1950,12,63.5
80228,1950,12,65.5
80228,1950,12,61.5
80228,1950,12,51.0
80228,1950,12,44.0
80228,1950,12,47.5
80228,1950,12,52.0
80228,1950,12,58.5
80228,1950,12,59.5
80228,1950,12,58.5
80228,1950,12,60.5
80228,1950,12,59.5
80228,1950,12,63.5
80228,1950,12,67.0
80228,1950,12,68.0
80228,1950,12,65.5
80228,1950,12,61.0
80228,1951,8,81.0
80228,1951,8,84.0
80228,1951,8,84.0
80228,1951,8,84.5
80228,1951,8,85.0
80228,1951,8,83.0
80228,1951,8,84.0
80228,1951,8,84.0
80228,1951,8,84.5
80228,1951,8,84.5
80228,1951,8,84.5
80228,1951,8,86.5
80228,1951,8,84.5
80228,1951,8,81.5
80228,1951,8,83.0
80228,1951,8,83.5
80228,1951,8,84.0
80228,1951,8,82.5
80228,1951,8,82.5
80228,1951,8,84.0
80228,1951,8,85.5
80228,1951,8,83.5
80228,1951,8,83.0
80228,1951,8,83.0
80228,1951,8,82.5
80228,1951,8,82.5
80228,1951,8,83.0
80228,1951,8,84.5
80228,1951,8,84.5
80228,1951,8,82.5
80228,1951,8,82.0
80228,1951,9,81.5
80228,1951,9,86.0
80228,1951,9,85.5
80228,1951,9,85.0
80228,1951,9,84.0
80228,1951,9,-99.9
80228,1951,9,-99.9
80228,1951,9,-99.9
80228,1951,9,-99.9
80228,1951,9,-99.9
80228,1951,9,-99.9
80228,1951,9,81.5
80228,1951,9,83.0
80228,1951,9,83.5
80228,1951,9,80.5
80228,1951,9,83.0
80228,1951,9,84.0
80228,1951,9,83.5
80228,1951,9,83.0
80228,1951,9,82.5
80228,1951,9,83.5
80228,1951,9,83.5
80228,1951,9,81.0
80228,1951,9,82.0
80228,1951,9,82.0
80228,1951,9,83.5
80228,1951,9,84.0
80228,1951,9,84.0
80228,1951,9,80.0
80228,1951,9,79.5
80228,1951,10,78.5
80228,1951,10,78.5
80228,1951,10,78.5
80228,1951,10,82.0
80228,1951,10,84.0
80228,1951,10,79.0
80228,1951,10,82.0
80228,1951,10,80.5
80228,1951,10,78.5
80228,1951,10,70.5
80228,1951,10,66.0
80228,1951,10,76.0
80228,1951,10,81.0
80228,1951,10,80.0
80228,1951,10,80.5
80228,1951,10,79.0
80228,1951,10,77.0
80228,1951,10,76.5
80228,1951,10,72.0
80228,1951,10,80.0
80228,1951,10,79.5
80228,1951,10,78.0
80228,1951,10,77.0
80228,1951,10,78.5
80228,1951,10,78.0
80228,1951,10,77.5
80228,1951,10,79.0
80228,1951,10,74.5
80228,1951,10,78.5
80228,1951,10,77.0
80228,1951,10,76.5
80228,1951,11,82.5
80228,1951,11,78.5
80228,1951,11,67.0
80228,1951,11,58.0
80228,1951,11,66.0
80228,1951,11,72.5
80228,1951,11,67.0
80228,1951,11,52.0
80228,1951,11,57.0
80228,1951,11,67.0
80228,1951,11,70.5
80228,1951,11,67.5
80228,1951,11,72.5
80228,1951,11,72.5
80228,1951,11,77.5
80228,1951,11,72.5
80228,1951,11,66.0
80228,1951,11,47.0
80228,1951,11,47.0
80228,1951,11,53.0
80228,1951,11,58.0
80228,1951,11,68.0
80228,1951,11,64.5
80228,1951,11,70.5
80228,1951,11,71.0
80228,1951,11,72.0
80228,1951,11,68.5
80228,1951,11,72.5
80228,1951,11,64.5
80228,1951,11,66.0
80228,1951,12,65.5
80228,1951,12,67.5
80228,1951,12,70.5
80228,1951,12,74.5
80228,1951,12,73.0
80228,1951,12,71.5
80228,1951,12,73.0
80228,1951,12,74.0
80228,1951,12,71.5
80228,1951,12,70.0
80228,1951,12,67.5
80228,1951,12,58.5
80228,1951,12,54.0
80228,1951,12,65.0
80228,1951,12,65.5
80228,1951,12,52.5
80228,1951,12,61.5
80228,1951,12,68.0
80228,1951,12,64.0
80228,1951,12,67.5
80228,1951,12,76.0
80228,1951,12,68.5
80228,1951,12,69.5
80228,1951,12,73.0
80228,1951,12,73.5
80228,1951,12,70.5
80228,1951,12,65.5
80228,1951,12,61.0
80228,1951,12,66.0
80228,1951,12,69.5
80228,1951,12,68.5
80228,1952,8,80.5
80228,1952,8,83.0
80228,1952,8,82.0
80228,1952,8,79.5
80228,1952,8,83.0
80228,1952,8,81.5
80228,1952,8,81.5
80228,1952,8,82.5
80228,1952,8,84.5
80228,1952,8,83.5
80228,1952,8,82.5
80228,1952,8,84.0
80228,1952,8,87.5
80228,1952,8,82.5
80228,1952,8,81.0
80228,1952,8,81.5
80228,1952,8,83.0
80228,1952,8,82.0
80228,1952,8,80.5
80228,1952,8,81.0
80228,1952,8,82.0
80228,1952,8,82.5
80228,1952,8,83.0
80228,1952,8,84.0
80228,1952,8,83.0
80228,1952,8,83.5
80228,1952,8,81.5
80228,1952,8,82.5
80228,1952,8,81.5
80228,1952,8,81.5
80228,1952,8,-99.9
80228,1952,9,82.0
80228,1952,9,82.5
80228,1952,9,82.0
80228,1952,9,82.0
80228,1952,9,80.5
80228,1952,9,79.5
80228,1952,9,80.5
80228,1952,9,83.0
80228,1952,9,79.5
80228,1952,9,78.5
80228,1952,9,77.0
80228,1952,9,76.5
80228,1952,9,79.5
80228,1952,9,79.5
80228,1952,9,78.5
80228,1952,9,78.5
80228,1952,9,78.5
80228,1952,9,78.5
80228,1952,9,81.5
80228,1952,9,78.5
80228,1952,9,80.0
80228,1952,9,82.0
80228,1952,9,79.5
80228,1952,9,80.5
80228,1952,9,81.5
80228,1952,9,79.0
80228,1952,9,80.0
80228,1952,9,79.0
80228,1952,9,80.5
80228,1952,9,79.0
80228,1952,10,77.5
80228,1952,10,76.5
80228,1952,10,78.0
80228,1952,10,75.5
80228,1952,10,75.0
80228,1952,10,73.5
80228,1952,10,75.0
80228,1952,10,73.5
80228,1952,10,73.0
80228,1952,10,70.5
80228,1952,10,71.0
80228,1952,10,72.5
80228,1952,10,75.0
80228,1952,10,78.5
80228,1952,10,79.5
80228,1952,10,76.5
80228,1952,10,75.0
80228,1952,10,74.5
80228,1952,10,76.5
80228,1952,10,76.5
80228,1952,10,67.0
80228,1952,10,69.0
80228,1952,10,74.0
80228,1952,10,79.0
80228,1952,10,73.5
80228,1952,10,72.5
80228,1952,10,75.0
80228,1952,10,76.5
80228,1952,10,64.5
80228,1952,10,60.0
80228,1952,10,66.0
80228,1952,11,65.5
80228,1952,11,72.5
80228,1952,11,71.5
80228,1952,11,68.0
80228,1952,11,67.0
80228,1952,11,68.5
80228,1952,11,63.5
80228,1952,11,68.0
80228,1952,11,64.0
80228,1952,11,70.5
80228,1952,11,75.5
80228,1952,11,66.0
80228,1952,11,65.5
80228,1952,11,70.5
80228,1952,11,71.0
80228,1952,11,70.0
80228,1952,11,70.0
80228,1952,11,71.5
80228,1952,11,72.5
80228,1952,11,69.0
80228,1952,11,57.5
80228,1952,11,55.0
80228,1952,11,57.0
80228,1952,11,67.5
80228,1952,11,70.5
80228,1952,11,65.5
80228,1952,11,67.5
80228,1952,11,66.0
80228,1952,11,65.0
80228,1952,11,67.0
80228,1952,12,66.5
80228,1952,12,68.5
80228,1952,12,68.0
80228,1952,12,69.0
80228,1952,12,66.0
80228,1952,12,56.5
80228,1952,12,61.5
80228,1952,12,65.0
80228,1952,12,67.0
80228,1952,12,68.5
80228,1952,12,60.0
80228,1952,12,49.5
80228,1952,12,55.0
80228,1952,12,55.5
80228,1952,12,46.0
80228,1952,12,46.0
80228,1952,12,49.0
80228,1952,12,54.5
80228,1952,12,60.0
80228,1952,12,67.5
80228,1952,12,64.0
80228,1952,12,55.0
80228,1952,12,58.5
80228,1952,12,60.5
80228,1952,12,64.5
80228,1952,12,66.0
80228,1952,12,66.5
80228,1952,12,58.5
80228,1952,12,56.0
80228,1952,12,63.0
80228,1952,12,67.5
80228,1953,8,83.0
80228,1953,8,83.0
80228,1953,8,82.5
80228,1953,8,83.5
80228,1953,8,76.5
80228,1953,8,80.0
80228,1953,8,83.5
80228,1953,8,83.0
80228,1953,8,81.5
80228,1953,8,81.5
80228,1953,8,79.5
80228,1953,8,78.5
80228,1953,8,83.5
80228,1953,8,83.0
80228,1953,8,82.5
80228,1953,8,82.0
80228,1953,8,81.5
80228,1953,8,81.5
80228,1953,8,81.5
80228,1953,8,80.5
80228,1953,8,81.5
80228,1953,8,82.5
80228,1953,8,82.0
80228,1953,8,82.0
80228,1953,8,81.0
80228,1953,8,82.0
80228,1953,8,82.0
80228,1953,8,80.5
80228,1953,8,83.0
80228,1953,8,80.5
80228,1953,8,77.0
80228,1953,9,82.5
80228,1953,9,83.5
80228,1953,9,82.0
80228,1953,9,81.0
80228,1953,9,77.5
80228,1953,9,82.0
80228,1953,9,82.5
80228,1953,9,82.5
80228,1953,9,80.5
80228,1953,9,80.0
80228,1953,9,79.5
80228,1953,9,80.0
80228,1953,9,79.0
80228,1953,9,80.0
80228,1953,9,81.0
80228,1953,9,79.5
80228,1953,9,79.5
80228,1953,9,79.5
80228,1953,9,81.0
80228,1953,9,82.0
80228,1953,9,82.0
80228,1953,9,82.0
80228,1953,9,79.0
80228,1953,9,83.0
80228,1953,9,77.0
80228,1953,9,79.0
80228,1953,9,80.5
80228,1953,9,76.5
80228,1953,9,76.0
80228,1953,9,82.5
80228,1953,10,79.0
80228,1953,10,80.0
80228,1953,10,78.0
80228,1953,10,79.0
80228,1953,10,78.0
80228,1953,10,79.5
80228,1953,10,79.5
80228,1953,10,77.0
80228,1953,10,70.0
80228,1953,10,71.0
80228,1953,10,69.0
80228,1953,10,71.0
80228,1953,10,73.0
80228,1953,10,75.5
80228,1953,10,74.5
80228,1953,10,73.5
80228,1953,10,74.5
80228,1953,10,69.5
80228,1953,10,73.0
80228,1953,10,74.0
80228,1953,10,73.5
80228,1953,10,71.5
80228,1953,10,65.5
80228,1953,10,70.0
80228,1953,10,72.5
80228,1953,10,72.0
80228,1953,10,73.0
80228,1953,10,72.5
80228,1953,10,65.0
80228,1953,10,56.5
80228,1953,10,60.0
80228,1953,11,66.5
80228,1953,11,70.5
80228,1953,11,69.5
80228,1953,11,68.0
80228,1953,11,69.5
80228,1953,11,61.0
80228,1953,11,60.5
80228,1953,11,66.0
80228,1953,11,68.0
80228,1953,11,61.0
80228,1953,11,59.5
80228,1953,11,66.5
80228,1953,11,70.0
80228,1953,11,69.5
80228,1953,11,75.5
80228,1953,11,69.5
80228,1953,11,70.5
80228,1953,11,70.0
80228,1953,11,73.0
80228,1953,11,73.0
80228,1953,11,74.5
80228,1953,11,74.5
80228,1953,11,77.5
80228,1953,11,75.5
80228,1953,11,68.0
80228,1953,11,58.5
80228,1953,11,56.5
80228,1953,11,61.5
80228,1953,11,63.0
80228,1953,11,64.0
80228,1953,12,63.0
80228,1953,12,63.0
80228,1953,12,68.0
80228,1953,12,74.5
80228,1953,12,72.0
80228,1953,12,73.5
80228,1953,12,66.0
80228,1953,12,70.5
80228,1953,12,73.0
80228,1953,12,71.5
80228,1953,12,70.0
80228,1953,12,75.5
80228,1953,12,74.0
80228,1953,12,67.0
80228,1953,12,53.0
80228,1953,12,49.0
80228,1953,12,50.0
80228,1953,12,45.0
80228,1953,12,51.0
80228,1953,12,60.5
80228,1953,12,70.5
80228,1953,12,71.5
80228,1953,12,69.0
80228,1953,12,66.0
80228,1953,12,69.5
80228,1953,12,50.5
80228,1953,12,51.5
80228,1953,12,68.0
80228,1953,12,72.5
80228,1953,12,68.5
80228,1953,12,67.5
80228,1954,8,84.0
80228,1954,8,83.5
80228,1954,8,83.0
80228,1954,8,83.5
80228,1954,8,85.5
80228,1954,8,82.0
80228,1954,8,84.0
80228,1954,8,83.0
80228,1954,8,83.0
80228,1954,8,82.0
80228,1954,8,83.0
80228,1954,8,83.5
80228,1954,8,84.0
80228,1954,8,84.0
80228,1954,8,82.5
80228,1954,8,84.0
80228,1954,8,83.5
80228,1954,8,85.0
80228,1954,8,84.0
80228,1954,8,83.0
80228,1954,8,79.5
80228,1954,8,78.0
80228,1954,8,80.0
80228,1954,8,85.5
80228,1954,8,81.0
80228,1954,8,83.0
80228,1954,8,85.5
80228,1954,8,86.5
80228,1954,8,84.0
80228,1954,8,81.5
80228,1954,8,80.0
80228,1954,9,75.0
80228,1954,9,80.5
80228,1954,9,83.0
80228,1954,9,82.0
80228,1954,9,81.0
80228,1954,9,83.5
80228,1954,9,83.5
80228,1954,9,82.0
80228,1954,9,80.5
80228,1954,9,81.5
80228,1954,9,81.0
80228,1954,9,80.5
80228,1954,9,77.5
80228,1954,9,79.0
80228,1954,9,80.5
80228,1954,9,80.5
80228,1954,9,85.0
80228,1954,9,82.0
80228,1954,9,78.0
80228,1954,9,80.0
80228,1954,9,81.0
80228,1954,9,78.5
80228,1954,9,80.0
80228,1954,9,80.0
80228,1954,9,82.5
80228,1954,9,80.0
80228,1954,9,78.5
80228,1954,9,80.0
80228,1954,9,81.0
80228,1954,9,81.0
80228,1954,10,76.5
80228,1954,10,75.0
80228,1954,10,78.0
80228,1954,10,81.5
80228,1954,10,78.0
80228,1954,10,78.0
80228,1954,10,77.5
80228,1954,10,74.5
80228,1954,10,77.5
80228,1954,10,77.0
80228,1954,10,77.5
80228,1954,10,73.5
80228,1954,10,74.5
80228,1954,10,75.5
80228,1954,10,81.5
80228,1954,10,68.0
80228,1954,10,63.0
80228,1954,10,65.0
80228,1954,10,70.0
80228,1954,10,66.5
80228,1954,10,65.5
80228,1954,10,65.5
80228,1954,10,67.5
80228,1954,10,69.0
80228,1954,10,71.0
80228,1954,10,72.0
80228,1954,10,71.5
80228,1954,10,70.0
80228,1954,10,67.0
80228,1954,10,62.0
80228,1954,10,59.5
80228,1954,11,58.0
80228,1954,11,64.0
80228,1954,11,53.5
80228,1954,11,61.5
80228,1954,11,66.5
80228,1954,11,58.5
80228,1954,11,58.5
80228,1954,11,61.5
80228,1954,11,65.0
80228,1954,11,69.5
80228,1954,11,72.0
80228,1954,11,73.0
80228,1954,11,71.5
80228,1954,11,70.0
80228,1954,11,75.0
80228,1954,11,77.5
80228,1954,11,73.0
80228,1954,11,69.0
80228,1954,11,67.0
80228,1954,11,64.0
80228,1954,11,60.0
80228,1954,11,63.0
80228,1954,11,66.5
80228,1954,11,62.0
80228,1954,11,64.0
80228,1954,11,58.0
80228,1954,11,60.0
80228,1954,11,66.5
80228,1954,11,71.0
80228,1954,11,68.5
80228,1954,12,66.0
80228,1954,12,67.0
80228,1954,12,64.5
80228,1954,12,54.5
80228,1954,12,59.0
80228,1954,12,64.5
80228,1954,12,52.0
80228,1954,12,56.5
80228,1954,12,64.5
80228,1954,12,54.5
80228,1954,12,53.5
80228,1954,12,61.5
80228,1954,12,68.0
80228,1954,12,63.0
80228,1954,12,52.0
80228,1954,12,53.0
80228,1954,12,59.5
80228,1954,12,63.0
80228,1954,12,55.0
80228,1954,12,45.0
80228,1954,12,46.5
80228,1954,12,50.0
80228,1954,12,55.0
80228,1954,12,56.5
80228,1954,12,59.0
80228,1954,12,64.0
80228,1954,12,66.5
80228,1954,12,68.0
80228,1954,12,67.5
80228,1954,12,69.0
80228,1954,12,71.5
80228,1955,8,81.0
80228,1955,8,81.0
80228,1955,8,81.0
80228,1955,8,82.0
80228,1955,8,83.0
80228,1955,8,83.0
80228,1955,8,81.5
80228,1955,8,82.0
80228,1955,8,84.0
80228,1955,8,83.0
80228,1955,8,85.0
80228,1955,8,84.0
80228,1955,8,83.5
80228,1955,8,82.0
80228,1955,8,81.5
80228,1955,8,81.5
80228,1955,8,84.0
80228,1955,8,83.0
80228,1955,8,82.0
80228,1955,8,82.0
80228,1955,8,83.5
80228,1955,8,83.0
80228,1955,8,82.5
80228,1955,8,82.0
80228,1955,8,84.0
80228,1955,8,82.5
80228,1955,8,82.5
80228,1955,8,82.0
80228,1955,8,82.0
80228,1955,8,83.5
80228,1955,8,83.5
80228,1955,9,80.5
80228,1955,9,81.0
80228,1955,9,81.5
80228,1955,9,82.0
80228,1955,9,83.0
80228,1955,9,82.0
80228,1955,9,79.5
80228,1955,9,82.5
80228,1955,9,78.5
80228,1955,9,82.0
80228,1955,9,82.0
80228,1955,9,82.0
80228,1955,9,82.0
80228,1955,9,83.0
80228,1955,9,82.5
80228,1955,9,81.5
80228,1955,9,81.5
80228,1955,9,81.5
80228,1955,9,81.5
80228,1955,9,77.5
80228,1955,9,81.0
80228,1955,9,81.0
80228,1955,9,80.0
80228,1955,9,80.0
80228,1955,9,81.5
80228,1955,9,81.5
80228,1955,9,80.5
80228,1955,9,81.0
80228,1955,9,79.5
80228,1955,9,78.0
80228,1955,10,78.5
80228,1955,10,77.5
80228,1955,10,79.5
80228,1955,10,80.0
80228,1955,10,80.5
80228,1955,10,81.0
80228,1955,10,78.5
80228,1955,10,77.5
80228,1955,10,78.5
80228,1955,10,78.5
80228,1955,10,77.0
80228,1955,10,74.5
80228,1955,10,78.0
80228,1955,10,71.5
80228,1955,10,66.5
80228,1955,10,66.0
80228,1955,10,71.0
80228,1955,10,71.0
80228,1955,10,64.0
80228,1955,10,65.5
80228,1955,10,70.5
80228,1955,10,72.5
80228,1955,10,74.0
80228,1955,10,74.0
80228,1955,10,74.0
80228,1955,10,72.5
80228,1955,10,72.0
80228,1955,10,73.0
80228,1955,10,69.5
80228,1955,10,70.5
80228,1955,10,60.5
80228,1955,11,61.5
80228,1955,11,66.5
80228,1955,11,67.5
80228,1955,11,65.0
80228,1955,11,58.5
80228,1955,11,60.0
80228,1955,11,65.5
80228,1955,11,67.0
80228,1955,11,68.5
80228,1955,11,71.5
80228,1955,11,70.5
80228,1955,11,71.0
80228,1955,11,72.0
80228,1955,11,68.5
80228,1955,11,68.5
80228,1955,11,72.0
80228,1955,11,71.5
80228,1955,11,71.0
80228,1955,11,70.0
80228,1955,11,62.5
80228,1955,11,62.0
80228,1955,11,65.0
80228,1955,11,66.5
80228,1955,11,68.5
80228,1955,11,70.0
80228,1955,11,68.0
80228,1955,11,68.0
80228,1955,11,73.0
80228,1955,11,57.5
80228,1955,11,50.0
80228,1955,12,59.5
80228,1955,12,65.0
80228,1955,12,70.5
80228,1955,12,75.5
80228,1955,12,71.5
80228,1955,12,76.5
80228,1955,12,71.5
80228,1955,12,73.5
80228,1955,12,71.5
80228,1955,12,-99.9
80228,1955,12,57.5
80228,1955,12,63.0
80228,1955,12,63.0
80228,1955,12,67.0
80228,1955,12,63.0
80228,1955,12,57.0
80228,1955,12,52.0
80228,1955,12,56.0
80228,1955,12,62.0
80228,1955,12,65.5
80228,1955,12,59.5
80228,1955,12,61.0
80228,1955,12,51.5
80228,1955,12,56.0
80228,1955,12,56.5
80228,1955,12,66.0
80228,1955,12,60.5
80228,1955,12,65.0
80228,1955,12,68.0
80228,1955,12,63.5
80228,1955,12,59.5
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,8,-99.9
80228,1956,9,81.5
80228,1956,9,79.5
80228,1956,9,80.0
80228,1956,9,80.0
80228,1956,9,79.5
80228,1956,9,83.0
80228,1956,9,81.5
80228,1956,9,82.5
80228,1956,9,76.5
80228,1956,9,77.0
80228,1956,9,78.0
80228,1956,9,77.5
80228,1956,9,77.5
80228,1956,9,79.0
80228,1956,9,86.5
80228,1956,9,81.5
80228,1956,9,81.0
80228,1956,9,81.5
80228,1956,9,78.0
80228,1956,9,82.0
80228,1956,9,77.0
80228,1956,9,77.0
80228,1956,9,81.0
80228,1956,9,86.0
80228,1956,9,84.0
80228,1956,9,82.0
80228,1956,9,81.5
80228,1956,9,85.0
80228,1956,9,80.5
80228,1956,9,84.0
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,10,-99.9
80228,1956,11,82.5
80228,1956,11,81.5
80228,1956,11,82.0
80228,1956,11,79.5
80228,1956,11,74.5
80228,1956,11,71.0
80228,1956,11,72.0
80228,1956,11,74.5
80228,1956,11,63.5
80228,1956,11,55.5
80228,1956,11,53.5
80228,1956,11,56.0
80228,1956,11,64.5
80228,1956,11,62.0
80228,1956,11,68.5
80228,1956,11,68.0
80228,1956,11,68.5
80228,1956,11,71.5
80228,1956,11,72.0
80228,1956,11,71.5
80228,1956,11,74.0
80228,1956,11,68.5
80228,1956,11,53.5
80228,1956,11,59.0
80228,1956,11,57.5
80228,1956,11,66.0
80228,1956,11,48.0
80228,1956,11,46.5
80228,1956,11,50.5
80228,1956,11,65.0
80228,1956,12,50.5
80228,1956,12,56.0
80228,1956,12,62.0
80228,1956,12,61.0
80228,1956,12,62.5
80228,1956,12,65.0
80228,1956,12,69.5
80228,1956,12,68.0
80228,1956,12,66.5
80228,1956,12,67.5
80228,1956,12,68.0
80228,1956,12,68.0
80228,1956,12,75.5
80228,1956,12,75.0
80228,1956,12,74.0
80228,1956,12,74.5
80228,1956,12,75.5
80228,1956,12,72.5
80228,1956,12,74.5
80228,1956,12,69.5
80228,1956,12,68.5
80228,1956,12,69.5
80228,1956,12,72.5
80228,1956,12,74.0
80228,1956,12,60.0
80228,1956,12,51.0
80228,1956,12,50.0
80228,1956,12,58.0
80228,1956,12,62.5
80228,1956,12,49.0
80228,1956,12,57.0
80228,1957,8,80.5
80228,1957,8,80.5
80228,1957,8,81.0
80228,1957,8,80.0
80228,1957,8,79.5
80228,1957,8,77.5
80228,1957,8,82.0
80228,1957,8,82.5
80228,1957,8,82.5
80228,1957,8,83.0
80228,1957,8,83.0
80228,1957,8,83.5
80228,1957,8,82.0
80228,1957,8,82.5
80228,1957,8,84.5
80228,1957,8,82.5
80228,1957,8,83.5
80228,1957,8,83.0
80228,1957,8,81.5
80228,1957,8,83.0
80228,1957,8,81.5
80228,1957,8,81.0
80228,1957,8,78.0
80228,1957,8,76.0
80228,1957,8,77.0
80228,1957,8,78.5
80228,1957,8,79.5
80228,1957,8,79.0
80228,1957,8,82.0
80228,1957,8,83.5
80228,1957,8,82.0
80228,1957,9,81.5
80228,1957,9,80.0
80228,1957,9,80.0
80228,1957,9,80.0
80228,1957,9,79.0
80228,1957,9,81.0
80228,1957,9,80.5
80228,1957,9,76.0
80228,1957,9,83.0
80228,1957,9,81.5
80228,1957,9,82.0
80228,1957,9,83.0
80228,1957,9,83.0
80228,1957,9,81.0
80228,1957,9,80.5
80228,1957,9,80.5
80228,1957,9,82.0
80228,1957,9,81.0
80228,1957,9,80.5
80228,1957,9,81.5
80228,1957,9,82.5
80228,1957,9,81.5
80228,1957,9,83.0
80228,1957,9,82.0
80228,1957,9,83.0
80228,1957,9,-99.9
80228,1957,9,81.5
80228,1957,9,-99.9
80228,1957,9,-99.9
80228,1957,9,-99.9
80228,1957,10,-99.9
80228,1957,10,-99.9
80228,1957,10,-99.9
80228,1957,10,-99.9
80228,1957,10,-99.9
80228,1957,10,-99.9
80228,1957,10,-99.9
80228,1957,10,76.5
80228,1957,10,81.5
80228,1957,10,76.0
80228,1957,10,74.5
80228,1957,10,75.0
80228,1957,10,76.5
80228,1957,10,74.5
80228,1957,10,78.5
80228,1957,10,76.0
80228,1957,10,73.5
80228,1957,10,75.0
80228,1957,10,74.5
80228,1957,10,73.5
80228,1957,10,71.5
80228,1957,10,73.0
80228,1957,10,74.5
80228,1957,10,71.5
80228,1957,10,72.5
80228,1957,10,66.0
